"ad_date","source","campaign_name","adset_name","utm_campaign","total_spend","total_clicks","total_impressions","total_reach","total_leads","total_value"
2021-05-17,Facebook,Lookalike,Broad,you_might_like,12972,668,58320,85830,24,12902
2021-05-17,Facebook,New items,Development,,4047,194,18038,11298,1,4684
2021-05-17,Facebook,Promos,Parents,discounts,1771,44,6396,13380,2,4041
2021-05-17,Google,Electronics,Narrow,discounts,517,20,7465,3748,0,820
2021-05-17,Google,New items,Development,,3654,26,5858,10950,2,4686
2021-05-17,Google,Promos,Parents,discounts,968,65,2856,6144,0,738
2021-05-18,Facebook,Electronics,Narrow,discounts,3219,60,6116,5998,1,3798
2021-05-18,Facebook,Lookalike,Broad new,you_might_like,1235,71,6326,1751,2,1945
2021-05-18,Facebook,Lookalike,Broad,you_might_like,24562,1308,82442,73707,5,31156
2021-05-18,Facebook,New items,Development,,1604,122,7497,7696,2,1633
2021-05-18,Google,Electronics,Narrow,discounts,836,48,6243,4899,1,1302
2021-05-19,Facebook,Electronics,Narrow,discounts,1730,50,10065,2471,1,2519
2021-05-19,Facebook,Lookalike,Broad,you_might_like,44079,1769,82030,62641,34,72548
2021-05-19,Facebook,Lookalike,Broad new,you_might_like,3736,110,9495,8845,2,4270
2021-05-19,Facebook,New items,Development,,2529,103,2884,8045,2,4240
2021-05-19,Facebook,Promos,Parents,discounts,1837,19,3838,2315,0,2133
2021-05-19,Google,New items,Development,,2068,42,8922,3092,1,2215
2021-05-19,Google,Promos,Parents,discounts,402,39,8784,4187,1,449
2021-05-20,Facebook,Electronics,Narrow,discounts,1484,68,3164,4509,2,1618
2021-05-20,Facebook,Lookalike,Broad,you_might_like,55657,3555,258934,73683,67,86550
2021-05-20,Facebook,New items,Development,,3376,50,10265,1820,1,4670
2021-05-20,Facebook,Promos,Parents,discounts,1064,63,3669,2459,2,2116
2021-05-20,Google,Electronics,Narrow,discounts,2503,28,2014,2222,0,2713
2021-05-20,Google,New items,Development,,2516,77,2222,9561,1,4146
2021-05-21,Facebook,Electronics,Narrow,discounts,774,43,3002,6037,1,893
2021-05-21,Facebook,Lookalike,Broad new,you_might_like,14863,189,23602,27771,10,18594
2021-05-21,Facebook,New items,Development,,589,36,6217,11337,1,716
2021-05-21,Facebook,Promos,Parents,discounts,715,23,8703,8504,1,753
2021-05-21,Google,Electronics,Narrow,discounts,2623,64,3655,5066,1,3100
2021-05-21,Google,New items,Development,,467,113,4924,5150,2,623
2021-05-21,Google,Promos,Parents,discounts,1187,31,4852,3541,0,1719
2021-05-22,Facebook,Electronics,Narrow,discounts,782,39,5198,7053,1,690
2021-05-22,Facebook,Lookalike,Broad,you_might_like,50590,5949,240553,441057,40,43959
2021-05-22,Facebook,New items,Development,,1733,61,8342,3135,3,2902
2021-05-22,Facebook,Promos,Parents,discounts,1807,47,2361,5112,0,3015
2021-05-22,Google,New items,Development,,1760,13,6878,5704,3,1185
2021-05-22,Google,Promos,Parents,discounts,2171,57,6878,1945,1,2072
2021-05-23,Facebook,Electronics,Narrow,discounts,3367,64,8193,11970,1,4389
2021-05-23,Facebook,Lookalike,Broad,you_might_like,62917,5873,363089,174971,41,75047
2021-05-23,Facebook,Lookalike,Broad new,you_might_like,11992,326,32332,7653,16,13388
2021-05-23,Facebook,New items,Development,,902,139,3322,7845,2,1007
2021-05-23,Google,Electronics,Narrow,discounts,1594,27,10716,5161,1,2472
2021-05-23,Google,New items,Development,,1369,57,10115,6479,1,1100
2021-05-23,Google,Promos,Parents,discounts,2060,52,7712,1972,2,1632
2021-05-24,Facebook,Electronics,Narrow,discounts,3041,48,8893,11182,1,4492
2021-05-24,Facebook,Lookalike,Broad new,you_might_like,14392,182,16209,34512,2,19693
2021-05-24,Facebook,New items,Development,,1150,168,11829,11821,4,1218
2021-05-24,Facebook,Promos,Parents,discounts,463,65,2821,8143,1,694
2021-05-24,Google,New items,Development,,588,53,5048,7871,4,672
2021-05-24,Google,Promos,Parents,discounts,1713,57,5886,11690,1,2189
2021-05-25,Facebook,Electronics,Narrow,discounts,2093,28,2746,4552,2,3364
2021-05-25,Facebook,Lookalike,Broad new,you_might_like,4299,370,11922,29173,10,6487
2021-05-25,Facebook,Lookalike,Broad,you_might_like,120462,1885,336748,276077,122,186128
2021-05-25,Facebook,New items,Development,,3490,265,13454,4168,6,3852
2021-05-25,Facebook,Promos,Parents,discounts,1385,31,3987,7056,1,3251
2021-05-25,Google,Electronics,Narrow,discounts,2597,29,6521,2762,0,1791
2021-05-25,Google,New items,Development,,1082,124,9237,9209,3,1709
2021-05-25,Google,Promos,Parents,discounts,1126,19,2237,6130,0,1776
2021-05-26,Facebook,Lookalike,Broad new,you_might_like,20035,256,18828,41948,1,19230
2021-05-26,Facebook,Lookalike,Broad,you_might_like,20438,1346,278525,205265,124,28580
2021-05-26,Facebook,Promos,Parents,discounts,1038,73,11022,7789,1,2030
2021-05-26,Google,Electronics,Narrow,discounts,2233,78,1140,7077,2,2107
2021-05-26,Google,New items,Development,,3966,61,12088,3245,5,2974
2021-05-26,Google,Promos,Parents,discounts,2987,15,4422,2753,1,3082
2021-05-27,Facebook,Electronics,Narrow,discounts,643,57,9326,4896,1,617
2021-05-27,Facebook,Lookalike,Broad new,you_might_like,5642,226,16169,31062,8,5698
2021-05-27,Facebook,New items,Development,,3635,51,9739,10731,3,3798
2021-05-27,Facebook,Promos,Parents,discounts,1157,145,5419,7691,2,1209
2021-05-27,Google,Electronics,Narrow,discounts,2145,33,4137,5141,1,2777
2021-05-27,Google,Promos,Parents,discounts,739,69,1755,7229,2,1138
2021-05-28,Facebook,Electronics,Narrow,discounts,3182,76,4498,4213,2,2666
2021-05-28,Facebook,Lookalike,Broad new,you_might_like,8524,62,12656,10388,2,8011
2021-05-28,Facebook,New items,Development,,3183,175,13055,14712,2,2800
2021-05-28,Facebook,Promos,Parents,discounts,718,37,9411,7726,1,1648
2021-05-28,Google,Electronics,Narrow,discounts,2529,52,4866,4292,0,2827
2021-05-28,Google,New items,Development,,2929,191,14414,6401,0,3474
2021-05-28,Google,Promos,Parents,discounts,1309,26,8096,7071,0,2054
2021-05-29,Facebook,Electronics,Narrow,discounts,1578,50,6617,6699,1,1545
2021-05-29,Facebook,Lookalike,Broad new,you_might_like,2178,247,16676,14139,2,3128
2021-05-29,Facebook,Lookalike,Broad,you_might_like,85392,810,316249,252057,23,147237
2021-05-29,Facebook,New items,Development,,3824,157,2933,9680,3,5515
2021-05-29,Facebook,Promos,Parents,discounts,802,28,5410,2253,0,1574
2021-05-29,Google,New items,Development,,3056,132,8650,6190,5,4832
2021-05-29,Google,Promos,Parents,discounts,992,23,6719,1364,1,1415
2021-05-30,Facebook,Electronics,Narrow,discounts,3343,69,3406,2543,1,4367
2021-05-30,Facebook,Lookalike,Broad,you_might_like,113474,3879,412283,147626,107,166935
2021-05-30,Facebook,Lookalike,Broad new,you_might_like,10111,614,44198,13809,5,12336
2021-05-30,Facebook,New items,Development,,4780,297,16320,11125,3,7810
2021-05-30,Facebook,Promos,Parents,discounts,2014,66,13066,5818,0,4059
2021-05-30,Google,Electronics,Narrow,discounts,861,52,9649,1385,1,926
2021-05-30,Google,New items,Development,,1930,44,6276,14215,1,1708
2021-05-30,Google,Promos,Parents,discounts,2838,73,8812,9377,2,2409
2021-05-31,Facebook,Electronics,Narrow,discounts,1515,99,8234,9864,2,1343
2021-05-31,Facebook,Lookalike,Broad new,you_might_like,11863,700,46965,55241,9,17646
2021-05-31,Facebook,Lookalike,Broad,you_might_like,34797,4779,349247,431840,95,38087
2021-05-31,Facebook,New items,Development,,2437,218,7527,3764,1,3199
2021-05-31,Google,Electronics,Narrow,discounts,378,59,6419,3442,0,343
2021-05-31,Google,New items,Development,,2170,61,5960,7238,5,2204
2021-05-31,Google,Promos,Parents,discounts,1661,106,2207,3419,2,1733
2021-06-01,Facebook,Brand,Reach 2,recognition,1167,4,5621,9359,0,1877
2021-06-01,Facebook,Electronics,Narrow,discounts,1291,49,11018,11076,2,1269
2021-06-01,Facebook,Lookalike,Broad new,you_might_like,25253,935,70366,10817,5,37154
2021-06-01,Facebook,New items,Development,,881,315,16019,14972,2,1346
2021-06-01,Google,Promos,Parents,discounts,1346,66,2186,12943,1,1199
2021-06-02,Facebook,Brand,Reach 2,recognition,289,2,10249,17312,0,380
2021-06-02,Facebook,Electronics,Narrow,discounts,1998,25,10097,5597,1,1865
2021-06-02,Facebook,Lookalike,Broad,you_might_like,53767,3507,269728,241105,22,58278
2021-06-02,Facebook,Lookalike,Broad new,you_might_like,23339,170,50106,39349,16,21374
2021-06-02,Facebook,New items,Development,,4343,139,16026,15587,2,6613
2021-06-02,Facebook,Promos,Parents,discounts,3427,200,11981,7769,1,5012
2021-06-02,Google,New items,Development,,3641,100,10281,2504,6,4108
2021-06-02,Google,Promos,Parents,discounts,2603,146,3954,15082,4,3613
2021-06-03,Facebook,Electronics,Narrow,discounts,1271,18,4978,6266,2,1972
2021-06-03,Facebook,Lookalike,Broad new,you_might_like,6995,95,37642,35633,9,6187
2021-06-03,Facebook,Lookalike,Broad,you_might_like,14619,468,186845,138761,46,24158
2021-06-03,Facebook,New items,Development,,2847,136,5439,3379,2,2434
2021-06-03,Facebook,Promos,Parents,discounts,1229,56,18060,14883,1,1525
2021-06-03,Google,Electronics,Narrow,discounts,644,80,4648,1915,2,619
2021-06-03,Google,New items,Development,,1892,265,10811,2273,1,2166
2021-06-03,Google,Promos,Parents,discounts,3530,57,3253,12827,1,4364
2021-06-04,Facebook,Electronics,Narrow,discounts,555,42,5910,6726,0,880
2021-06-04,Facebook,Lookalike,Broad,you_might_like,64752,1571,114513,183715,56,101946
2021-06-04,Facebook,Lookalike,Broad new,you_might_like,13847,219,26565,13671,8,23772
2021-06-04,Facebook,Promos,Parents,discounts,2014,54,14192,15168,0,3921
2021-06-04,Google,Electronics,Narrow,discounts,348,42,8395,8133,0,312
2021-06-04,Google,New items,Development,,2533,175,7616,5858,0,3793
2021-06-04,Google,Promos,Parents,discounts,3956,110,11149,15909,2,5697
2021-06-05,Facebook,Brand,Reach 2,recognition,303,6,26022,20613,0,502
2021-06-05,Facebook,Electronics,Narrow,discounts,2551,32,4960,4793,0,2337
2021-06-05,Facebook,Lookalike,Broad new,you_might_like,15630,360,14652,30954,9,22149
2021-06-05,Facebook,Lookalike,Broad,you_might_like,23631,937,64736,99347,32,31335
2021-06-05,Facebook,New items,Development,,1287,168,6174,6088,0,1355
2021-06-05,Facebook,Promos,Parents,discounts,985,126,9599,13468,3,2020
2021-06-05,Google,Electronics,Narrow,discounts,1437,11,5463,1394,1,1617
2021-06-05,Google,Promos,Parents,discounts,3648,29,18849,16979,1,2799
2021-06-06,Facebook,Brand,Reach 2,recognition,1189,3,7320,25414,0,1884
2021-06-06,Facebook,Electronics,Narrow,discounts,3246,44,2159,4573,1,4844
2021-06-06,Facebook,Lookalike,Broad,you_might_like,15331,305,147252,116733,35,15470
2021-06-06,Facebook,New items,Development,,3105,174,6782,2577,4,5341
2021-06-06,Facebook,Promos,Parents,discounts,1846,95,13903,7424,0,3063
2021-06-06,Google,Electronics,Narrow,discounts,2285,45,8129,1323,0,2168
2021-06-06,Google,New items,Development,,789,178,2879,6656,1,1037
2021-06-06,Google,Promos,Parents,discounts,4704,125,16093,4624,1,3733
2021-06-07,Facebook,Brand,Reach 2,recognition,62,5,5179,1200,0,69
2021-06-07,Facebook,Electronics,Narrow,discounts,1847,75,2556,6586,1,2467
2021-06-07,Facebook,Lookalike,Broad,you_might_like,40043,1585,50713,42920,5,62999
2021-06-07,Facebook,Lookalike,Broad new,you_might_like,7377,81,3574,4101,0,5793
2021-06-07,Facebook,New items,Development,,1755,109,14620,11447,2,2580
2021-06-07,Facebook,Promos,Parents,discounts,2088,191,4803,22053,0,4667
2021-06-07,Google,Electronics,Narrow,discounts,1891,77,4706,5751,1,1784
2021-06-08,Facebook,Brand,Reach 2,recognition,710,1,18363,6860,0,998
2021-06-08,Facebook,Electronics,Narrow,discounts,2917,24,1798,9931,0,4293
2021-06-08,Facebook,Lookalike,Broad new,you_might_like,4580,152,9165,5619,5,4089
2021-06-08,Facebook,New items,Development,,2441,197,10234,5394,4,2517
2021-06-08,Facebook,New items,Presents,presents,533,36,2985,3160,0,697
2021-06-08,Facebook,Promos,Parents,discounts,1463,75,18685,8688,1,1871
2021-06-08,Google,Electronics,Narrow,discounts,444,16,8739,5895,1,641
2021-06-08,Google,Promos,Parents,discounts,5319,121,12539,8240,3,8678
2021-06-09,Facebook,Brand,Reach 2,recognition,1281,8,19204,18046,0,2051
2021-06-09,Facebook,Crazy discounts,Improvement,,868,22,8449,8396,0,1404
2021-06-09,Facebook,Electronics,Narrow,discounts,1390,72,3682,6556,1,1888
2021-06-09,Facebook,Lookalike,Broad new,you_might_like,3989,170,14017,8763,3,6506
2021-06-09,Facebook,Lookalike,Broad,you_might_like,43743,1475,132845,32622,23,60772
2021-06-09,Facebook,New items,Development,,2512,105,10877,5268,2,2948
2021-06-09,Facebook,Promos,Parents,discounts,729,77,4621,7364,0,1630
2021-06-09,Google,Crazy discounts,Improvement,,548,36,6342,4468,0,708
2021-06-09,Google,Electronics,Narrow,discounts,774,58,1177,2655,2,1134
2021-06-09,Google,New items,Development,,1093,220,9208,1473,0,1063
2021-06-09,Google,Promos,Parents,discounts,3137,102,11974,6280,1,3943
2021-06-10,Facebook,Brand,Reach 2,recognition,1167,1,20009,29811,0,1824
2021-06-10,Facebook,Crazy discounts,Improvement,,1081,227,8585,2563,4,1010
2021-06-10,Facebook,Electronics,Narrow,discounts,543,21,3429,9639,1,746
2021-06-10,Facebook,Lookalike,Broad,you_might_like,19358,488,52079,53427,5,32627
2021-06-10,Facebook,Lookalike,Broad new,you_might_like,890,191,3815,3360,4,742
2021-06-10,Facebook,New items,Development,,824,97,14128,13549,5,1271
2021-06-10,Facebook,New items,Presents,presents,726,104,3295,1313,1,1070
2021-06-10,Facebook,Promos,Parents,discounts,3682,91,17872,4361,0,8261
2021-06-10,Google,Crazy discounts,Improvement,,848,139,3613,4344,5,737
2021-06-10,Google,Electronics,Narrow,discounts,1642,72,8289,7394,2,2701
2021-06-10,Google,New items,Presents,presents,1056,122,2184,3112,2,1177
2021-06-10,Google,Promos,Parents,discounts,1598,103,14188,11359,1,1879
2021-06-11,Facebook,Brand,Reach 2,recognition,226,3,11641,10738,0,278
2021-06-11,Facebook,Crazy discounts,Improvement,,102,21,10480,1829,0,82
2021-06-11,Facebook,Electronics,Narrow,discounts,2328,84,7293,2007,0,3376
2021-06-11,Facebook,Lookalike,Broad new,you_might_like,7055,95,10701,13776,5,10158
2021-06-11,Facebook,Lookalike,Broad,you_might_like,37493,670,117699,52093,29,53751
2021-06-11,Facebook,New items,Presents,presents,2568,68,9048,5564,2,3776
2021-06-11,Facebook,New items,Development,,4484,66,15764,8242,1,6847
2021-06-11,Facebook,Promos,Parents,discounts,2665,124,10421,8187,2,4651
2021-06-11,Google,Crazy discounts,Improvement,,84,45,4621,7213,1,112
2021-06-11,Google,Electronics,Narrow,discounts,2941,40,5675,7469,1,3669
2021-06-11,Google,Promos,Parents,discounts,3930,67,14899,4290,0,5359
2021-06-12,Facebook,Brand,Reach 2,recognition,149,5,8688,10204,0,155
2021-06-12,Facebook,Crazy discounts,Improvement,,488,107,7807,14838,1,662
2021-06-12,Facebook,Electronics,Narrow,discounts,1114,71,3269,6774,0,1568
2021-06-12,Facebook,Lookalike,Broad,you_might_like,26544,402,79444,66578,20,20599
2021-06-12,Facebook,Lookalike,Broad new,you_might_like,2409,82,4156,18210,0,1853
2021-06-12,Facebook,New items,Development,,3331,170,10194,6971,0,3878
2021-06-12,Facebook,New items,Presents,presents,786,29,3440,3566,1,728
2021-06-12,Facebook,Promos,Parents,discounts,2154,20,4708,7608,3,2451
2021-06-12,Google,Crazy discounts,Improvement,,245,11,14479,13394,0,333
2021-06-12,Google,New items,Development,,4069,60,1820,6563,1,6306
2021-06-12,Google,Promos,Parents,discounts,2317,46,2072,10854,0,2846
2021-06-13,Facebook,Crazy discounts,Improvement,,1206,114,22025,5686,1,1532
2021-06-13,Facebook,Electronics,Narrow,discounts,2914,41,4670,1535,1,2368
2021-06-13,Facebook,Lookalike,Broad new,you_might_like,7781,273,3584,10382,4,9799
2021-06-13,Facebook,New items,Presents,presents,1877,61,7135,5833,1,3235
2021-06-13,Facebook,New items,Development,,3828,182,2385,8526,2,6135
2021-06-13,Facebook,Promos,Parents,discounts,1473,47,5307,8562,2,2296
2021-06-13,Google,Crazy discounts,Improvement,,1761,70,23692,22907,1,2470
2021-06-13,Google,New items,Development,,547,268,13296,9341,3,668
2021-06-14,Facebook,Crazy discounts,Improvement,,961,264,8386,4305,4,1197
2021-06-14,Facebook,Electronics,Narrow,discounts,684,47,7309,9026,0,968
2021-06-14,Facebook,Lookalike,Broad,you_might_like,14565,1055,103613,124378,18,21814
2021-06-14,Facebook,Lookalike,Broad new,you_might_like,4178,122,5502,7339,5,4130
2021-06-14,Facebook,New items,Development,,2297,69,10650,12341,5,2070
2021-06-14,Facebook,New items,Presents,presents,805,11,1712,1996,0,635
2021-06-14,Facebook,Promos,Parents,discounts,2320,156,18837,4577,0,2707
2021-06-14,Google,Crazy discounts,Improvement,,1616,199,6904,1125,2,2158
2021-06-14,Google,New items,Development,,3973,36,2915,5395,1,2926
2021-06-14,Google,Promos,Parents,discounts,2929,67,6994,2793,1,2306
2021-06-15,Facebook,Lookalike,Broad,you_might_like,22344,1252,46879,19376,31,35948
2021-06-15,Facebook,Lookalike,Broad new,you_might_like,1665,326,12259,7814,5,2093
2021-06-15,Facebook,New items,Development,,3444,92,14163,9401,4,5697
2021-06-15,Facebook,New items,Presents,presents,0,0,0,0,0,0
2021-06-15,Facebook,Promos,Parents,discounts,5851,134,22773,20906,4,8225
2021-06-15,Google,Crazy discounts,Improvement,,2058,72,8933,14524,6,3289
2021-06-15,Google,Electronics,Narrow,discounts,381,92,6700,1655,2,407
2021-06-15,Google,New items,Development,,1955,42,6945,4536,2,2610
2021-06-16,Facebook,Crazy discounts,Improvement,,1446,82,12042,8719,6,1909
2021-06-16,Facebook,Electronics,Narrow,discounts,3932,93,9058,5478,1,3971
2021-06-16,Facebook,Lookalike,Broad,you_might_like,25858,1135,36492,81027,9,22795
2021-06-16,Facebook,Lookalike,Broad new,you_might_like,1468,242,12590,9051,4,1769
2021-06-16,Facebook,New items,Development,,2709,50,6789,9524,6,2708
2021-06-16,Facebook,Promos,Parents,discounts,2509,216,27955,8694,0,4700
2021-06-16,Google,Crazy discounts,Improvement,,1181,240,8097,10451,2,1015
2021-06-16,Google,Electronics,Narrow,discounts,627,108,2297,4533,0,984
2021-06-16,Google,Promos,Parents,discounts,6258,59,7727,9135,3,6314
2021-06-17,Facebook,Crazy discounts,Improvement,,1244,106,2765,8203,3,1135
2021-06-17,Facebook,Electronics,Narrow,discounts,1039,28,8622,6431,1,1769
2021-06-17,Facebook,Lookalike,Broad new,you_might_like,1300,112,6003,8065,1,2116
2021-06-17,Facebook,Lookalike,Broad,you_might_like,11923,1165,50923,58475,0,10823
2021-06-17,Facebook,Promos,Parents,discounts,2136,220,13156,17464,0,3856
2021-06-17,Facebook,Wholesale,Starting up,,4242,97,6045,2323,0,5597
2021-06-17,Google,Crazy discounts,Improvement,,1600,63,7145,6928,5,2567
2021-06-17,Google,Electronics,Narrow,discounts,832,82,3269,4740,0,596
2021-06-17,Google,Promos,Parents,discounts,5533,213,25431,22358,1,6217
2021-06-17,Google,Wholesale,Starting up,startup,2752,18,2794,3227,0,4282
